Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_PW,Tot_SC_PW,Tot_ST_PW,Tot_BC_PW,Tot_OC_PW,Tot_LW,Tot_SC_LW,Tot_ST_LW,Tot_BC_LW,Tot_OC_LW
2025,10,MAHABUBNAGAR,DEVERAKADRA,Nagaram,1403167,Bassu Plally -2,3,0,1,2,0,4,0,0,4,0
2025,10,HANMAKONDA,HANAMKONDA (U),Madikonda,2104257,Rampoor VII (Ramakrishna Colony),5,4,0,0,1,1,0,0,1,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Addakula,1419164,Kanmanoor-2,2,0,0,1,1,0,0,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405173,CHINTALAKUNTA -II,3,3,0,0,0,8,7,0,1,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405174,CHINTALAKUNTA -III,14,1,0,8,5,3,0,0,2,1
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405273,Nandinne,13,0,0,13,0,0,0,0,0,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Addakula,1403202,Mutyalam Pally,7,0,0,5,2,0,0,0,0,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Korremula,1503124,Muthvelguda,7,2,0,5,0,2,0,0,1,1
2025,10,RANGAREDDY,AMANGAL,Amangal,1402015,Sankatonpally,1,0,0,1,0,6,2,0,3,1
2025,10,HYDERABAD,CHARMINAR,Gowlipura,1603032,S.P.nagar-III,11,0,6,5,0,0,0,0,0,0
2025,10,VIKARABAD,KODANGAL,Thunkimetla,1409103,NAMDARPUR-II,6,0,0,5,1,0,0,0,0,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501001,Doddi Alwal,8,3,1,3,1,3,2,0,1,0
2025,10,VIKARABAD,KODANGAL,RUdraram,1409067,BOYAPALLY TANDA,2,0,2,0,0,0,0,0,0,0
2025,10,VIKARABAD,KODANGAL,RUdraram,1409053,RUDRARAM-3,4,0,0,2,2,4,1,0,2,1
2025,10,SURYAPET,CHIVEMLA,Mothey,2317291,Gollagudem,0,0,0,0,0,1,0,0,1,0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204029,Narayanapuram,15,2,1,5,7,3,1,0,2,0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204030,Gokavaram,0,0,0,0,0,1,0,0,1,0
2025,10,KHAMMAM,KALLUR,Lankapally,2204165,Mandalapadu-2,4,0,0,3,1,2,0,1,1,0
2025,10,KHAMMAM,KALLUR,Lankapally,2204330,Lambadithanda -2,1,0,1,0,0,1,1,0,0,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504002,Ibrahipatnam-2,16,12,1,2,1,6,6,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706092,Nagoor B,5,0,0,2,3,4,0,0,3,1
2025,10,SANGAREDDY,NARAYANKHED,Erakpally,1706356,B. RAMCHANDER THANDA,0,0,0,0,0,0,0,0,0,0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708128,Koummaripally,8,1,0,6,1,2,0,0,2,0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708228,Shalipeta II,11,0,0,11,0,3,0,0,3,0
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706390,NAGOOR (B) THANDA,3,0,3,0,0,0,0,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Erakpally,1706139,Erakapally,14,5,3,2,4,1,1,0,0,0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708262,Gerila Thanda,0,0,0,0,0,1,0,1,0,0
2025,10,MEDAK,RAMAYAMPET,Akkannapet,1708047,Katriyal-I,6,4,0,2,0,2,2,0,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Somidi,2114025,Ambedkar Nagar -3,8,5,0,3,0,4,4,0,0,0
2025,10,KAMAREDDY,MADNOOR,Dongly,1807119,Shakapoor,13,3,0,3,7,6,3,0,2,1
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Boinpalli,2016074,Burugupally-1,3,0,0,3,0,4,0,0,4,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Boinpalli,2016223,Chinnamalkapoor,2,2,0,0,0,2,2,0,0,0
2025,10,KAMAREDDY,MADNOOR,Jukkal,1807049,Jukkal-2,8,0,0,7,1,3,0,0,3,0
2025,10,SANGAREDDY,NARAYANKHED,Thadkal,1706275,Chowkan pally thanda,0,0,0,0,0,1,0,0,1,0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Kakarlapad,1508248,Nagammagadda Tanda ,1,0,1,0,0,0,0,0,0,0
2025,10,KAMAREDDY,MADNOOR,Jukkal,1807185,Savaragaon,6,0,6,0,0,0,0,0,0,0
2025,10,NALGONDA,DEVARAKONDA,THELDEVARAPALLY,2304396,BAPANAMOTU THANDA-II,1,0,1,0,0,3,0,3,0,0
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006067,munjampally-1,10,1,0,8,1,6,1,1,4,0
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006074,Veldhi-2,2,2,0,0,0,4,3,0,1,0
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006076,Vegurupally-1,4,2,0,1,1,6,2,0,2,2
2025,10,SIDDIPET,GAJWEL,Rayapole,1702042,kothapally-I,6,0,0,6,0,4,0,0,4,0
2025,10,SIDDIPET,GAJWEL,Rayapole,1702142,PeddaArepally-I,5,1,0,3,1,2,0,1,0,1
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318087,Kasarlpadu,8,2,0,6,0,4,3,0,1,0
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318089,Kommala -1,4,0,0,4,0,5,0,0,4,1
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318096,Purya Thanda,1,0,1,0,0,0,0,0,0,0
2025,10,RANGAREDDY,MAHESHWARAM,Narkuda,1509114,Kothwalguda-3,4,1,1,2,0,4,3,1,0,0
2025,10,MEDAK,NARSAPUR,Railapur,1705109,Venkatraopet,15,0,0,15,0,8,1,0,7,0
2025,10,MEDAK,NARSAPUR,Shivampet,1705107,Pambanda,6,1,0,5,0,3,0,0,3,0
2025,10,NARAYANPET,MADDUR,buneed,1411042,Golran Bai,5,0,0,4,1,3,0,0,3,0
2025,10,RANGAREDDY,MAHESHWARAM,Palamakula,1509137,Peddashapur-4,8,3,0,5,0,4,2,0,2,0
2025,10,MEDAK,NARSAPUR,Kowdipally,1705309,Periyathanda  (ST),4,0,4,0,0,0,0,0,0,0
2025,10,MEDAK,NARSAPUR,Kowdipally,1705316,Varmaram,1,0,1,0,0,1,0,1,0,0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416158,Duvaspally,4,1,0,3,0,7,3,0,4,0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416160,Garlapad-II,4,0,0,3,1,7,0,0,5,2
2025,10,JOGULAMBA-GADWAL,MANOPADU,Alampur,1416051,Alampur-VI,5,5,0,0,0,6,6,0,0,0
2025,10,JANGAON,JANGAON,Jangaon (U),2107021,Ambedkar Nagar 2,4,0,0,2,2,1,0,0,1,0
2025,10,SURYAPET,CHIVEMLA,Chandupatla,2317065,Chandupatla-I,7,7,0,0,0,1,1,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Gonpad,1406101,Setty Atmakur,4,4,0,0,0,2,2,0,0,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401106,Chennampally thanda,12,0,12,0,0,3,0,2,1,0
2025,10,JANGAON,JANGAON,Bachannapeta,2101171,Bachannapet -V,8,0,2,6,0,3,0,0,3,0
2025,10,JANGAON,JANGAON,Bachannapeta,2101205,Chinnaramcherla - I,3,1,0,2,0,1,0,0,1,0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301038,Kondreddi Chervu,11,0,0,11,0,4,0,0,4,0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301187,Somaram-2,1,0,0,1,0,0,0,0,0,0
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603143,Singanari colony-iii,4,0,4,0,0,2,0,2,0,0
2025,10,RANGAREDDY,AMANGAL,Akuthotapally,1402025,Shettupally-I,11,1,0,9,1,0,0,0,0,0
2025,10,RANGAREDDY,AMANGAL,Akuthotapally,1402055,Gowraram,2,1,0,1,0,2,1,0,1,0
2025,10,SURYAPET,CHIVEMLA,Aipoor,2317248,Botyathanda,3,0,3,0,0,0,0,0,0,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Nagaram,1403178,Dadi Tanda,4,0,4,0,0,0,0,0,0,0
2025,10,NALGONDA,NAKREKAL,Pamanagundla,2311130,Parada-II,3,0,0,3,0,3,0,0,1,2
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405199,JAMPALLY,8,0,0,8,0,0,0,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405250,MANNAPURAM-I,7,1,0,4,2,6,1,0,3,2
2025,10,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1405267,Berelly,3,3,0,0,0,2,2,0,0,0
2025,10,NALGONDA,ANUMULA,Nidamanoor,2314223,Vootkur,14,4,0,10,0,4,0,0,4,0
2025,10,JANGAON,JANGAON,Nawabpet,2107172,Kundaram 2,9,9,0,0,0,4,4,0,0,0
2025,10,SURYAPET,CHIVEMLA,Sirikonda,2317267,Kamala thanda,3,0,3,0,0,0,0,0,0,0
2025,10,VIKARABAD,KODANGAL,Balampet,1409192,TEMMAREDDYPALLY,9,0,0,9,0,7,0,0,7,0
2025,10,KHAMMAM,KALLUR,Kalluru,2204006,Kallur-6,3,0,0,2,1,2,0,0,1,1
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Ghatkesar,1503150,Ghatkeser - IV,9,0,0,5,4,6,0,0,5,1
2025,10,JANGAON,JANGAON,Narmetta,2101122,Mansingh thanda,2,0,2,0,0,1,0,1,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405231,UPPAIR -II,5,0,0,3,2,4,0,0,3,1
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405333,Mirjapuram,2,0,0,2,0,2,1,0,1,0
2025,10,KHAMMAM,KALLUR,Penubally,2204155,Gangadevipadu-1,11,3,1,5,2,0,0,0,0,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501163,Bandam (ward no-29),9,2,1,5,1,0,0,0,0,0
2025,10,SURYAPET,CHIVEMLA,Mothey,2317131,Kothagudem-1,2,0,0,0,2,2,0,0,2,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501027,Bapuji Nagar,7,5,0,2,0,0,0,0,0,0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204040,Kappalabandam-1,3,1,0,1,1,0,0,0,0,0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603009,New Indira nagar,4,0,0,2,2,4,3,0,1,0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204189,Kappalabandham-3,3,0,0,2,1,0,0,0,0,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Kandur,1407205,RACHALA - III,7,0,1,6,0,2,0,0,2,0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603192,Hashmabad,8,0,0,0,8,6,0,0,0,6
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501129,Errakunta(Nacharam),12,5,0,3,4,6,3,0,3,0
2025,10,NALGONDA,DEVARAKONDA,MUDIGONDA,2304322,ULCHARLA THANDA,4,0,4,0,0,1,0,1,0,0
2025,10,JANGAON,JANGAON,Narmetta,2101116,Narmetta - II,11,11,0,0,0,0,0,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405207,GUVVALADINNE-II,1,1,0,0,0,3,3,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405326,Yarsan Doddi,2,0,0,2,0,1,0,0,1,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405340,Thota Thanda,4,0,4,0,0,1,0,1,0,0
2025,10,JANGAON,JANGAON,Bachannapeta,2101183,Bonakollur,4,0,0,3,1,3,0,0,3,0
2025,10,JANGAON,JANGAON,Lingampally,2101197,Nagireddypally - I,5,1,0,4,0,6,4,0,2,0
2025,10,JANGAON,JANGAON,Bachannapeta,2101248,Bachannapet -VII,12,0,0,10,2,2,0,0,2,0
2025,10,NALGONDA,NAKREKAL,Kattangur,2311006,Gangadevigudem,2,0,0,2,0,0,0,0,0,0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301178,Jala,2,0,0,2,0,3,1,0,2,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Korremula,1503161,Lingapur,7,1,2,4,0,3,0,3,0,0
2025,10,RANGAREDDY,AMANGAL,Amangal,1402017,Chinthalpally,6,5,0,1,0,0,0,0,0,0
2025,10,SURYAPET,CHIVEMLA,Chivemla,2317057,Bibigudem,6,5,0,1,0,6,4,1,1,0
2025,10,SURYAPET,CHIVEMLA,Aipoor,2317308,Kashigudem(Ramannagudem),3,0,0,3,0,0,0,0,0,0
2025,10,SURYAPET,CHIVEMLA,Aipoor,2317240,Bopparam,6,3,0,3,0,0,0,0,0,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501003,Shiva Nagar,19,3,0,11,5,8,0,2,5,1
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501021,Turkapally Station,0,0,0,0,0,0,0,0,0,0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603016,Gousi nagar -IV,7,0,0,0,7,4,0,0,0,4
2025,10,NALGONDA,NAKREKAL,Cherkupally,2311062,Uppalapahad,6,2,0,4,0,7,3,0,4,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405237,VAMANPALLY,5,0,0,5,0,0,0,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405335,Chintha Revula,4,0,0,1,3,1,0,0,0,1
2025,10,JANGAON,JANGAON,Narmetta,2101120,Aagapet - I,1,1,0,0,0,0,0,0,0,0
2025,10,KHAMMAM,KALLUR,Chinnakorukondi,2204425,PK Kondi-4,2,2,0,0,0,1,1,0,0,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Addakula,1407216,THIMMAYAPALLY,6,1,0,5,0,1,0,0,1,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501165,Rajeevnagar,7,0,0,5,2,2,0,0,1,1
2025,10,SURYAPET,CHIVEMLA,Mothey,2317112,Husseinabad-II,1,1,0,0,0,1,1,0,0,0
2025,10,VIKARABAD,KODANGAL,RUdraram,1409054,RUDRARAM-4,5,0,0,4,1,4,0,0,4,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501131,Indhiranagar-2,21,2,2,17,0,8,0,0,8,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Inole,1401068,Chendapur,1,1,0,0,0,2,2,0,0,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Amrabad,1401093,Kummaronipally-I,4,2,0,2,0,5,1,0,4,0
2025,10,KHAMMAM,KALLUR,Penubally,2204127,Penubally-2,3,1,0,2,0,2,0,0,2,0
2025,10,KHAMMAM,KALLUR,Penubally,2204136,Tekulapally-4,4,0,1,3,0,3,0,2,1,0
2025,10,KHAMMAM,KALLUR,Penubally,2204327,Gattugudem,4,0,3,1,0,1,0,1,0,0
2025,10,NALGONDA,NAKREKAL,Pamanagundla,2311117,Ismailpally,6,4,0,1,1,8,5,0,3,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1406114,Jammichedu-III,7,0,0,7,0,5,0,0,5,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1405310,ANANTHAPURAM-4,10,6,0,4,0,0,0,0,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Somidi,2116115,Venkatadri Nagar,6,1,0,5,0,5,2,0,3,0
2025,10,SANGAREDDY,NARAYANKHED,Chapta - K,1706289,LAXMANAYAK THANDA,0,0,0,0,0,2,0,2,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Raipura,2116149,Gudibandal,10,3,0,6,1,3,1,0,2,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Nampalli,2016039,Kodumunja,5,0,2,3,0,4,0,1,3,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Nampalli,2016222,Sankapally (SC Colony),6,6,0,0,0,2,2,0,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Raipura,2114026,Kancharakunta,2,1,0,1,0,2,2,0,0,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Nampalli,2014269,CHINTALTHANA R&R Colony-1,5,5,0,0,0,1,1,0,0,0
2025,10,NALGONDA,DEVARAKONDA,MUDIGONDA,2304044,Jethya Thanda -1,2,0,2,0,0,1,0,1,0,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Pocharam,1504035,Patelguda-2,9,4,0,2,3,3,0,0,3,0
2025,10,MEDAK,RAMAYAMPET,Shankarampet (R),1708127,T Mandapur(LT),2,0,2,0,0,4,0,3,1,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302125,Julur-II,10,0,0,8,2,0,0,0,0,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504001,Ibrahipatnam-1,18,3,2,9,4,4,2,0,1,1
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706242,Borgi - II,7,7,0,0,0,4,4,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Erakpally,1706357,KISHAN NAYAK THANDA,5,0,5,0,0,0,0,0,0,0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708263,Koyyamari Thanda,2,0,2,0,0,0,0,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706391,NAGOOR (K) THANDA,4,1,2,1,0,0,0,0,0,0
2025,10,MEDAK,RAMAYAMPET,Akkannapet,1708046,Laxmapur,3,3,0,0,0,7,2,0,4,1
2025,10,SANGAREDDY,NARAYANKHED,Wasar,1706038,Goudgaon,2,1,0,1,0,3,1,0,2,0
2025,10,KARIMNAGAR,KARIMNAGAR(U),KISANNAGAR,2007102,Durgamma gudi,10,0,0,7,3,7,0,0,6,1
2025,10,JAGITYAL,METPALLY,Ammakkapet,2011132,Vemulakurthy - I-2,2,1,0,1,0,6,3,0,3,0
2025,10,JAGITYAL,METPALLY,Ammakkapet,2011139,Pakheerkondapur,7,0,1,5,1,2,0,0,2,0
2025,10,NIZAMABAD,DICHPALLY,Indalwai,1809362,Devi Thanda,6,0,6,0,0,1,0,1,0,0
2025,10,NIZAMABAD,DICHPALLY,Amrad,1809137,Guthpa T,5,0,5,0,0,4,0,4,0,0
2025,10,NIZAMABAD,DICHPALLY,Amrad,1809162,Manikbhandar-2,10,5,0,2,3,5,0,0,4,1
2025,10,MAHABUBABAD ,MARIPEDA,CHINNAGUDUR,2110025,Jayyaram - 1,0,0,0,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,MARIPEDA,CHINNAGUDUR,2110211,Malya Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,NIZAMABAD,DICHPALLY,Abhangapat,1809244,Rampoor,3,3,0,0,0,2,2,0,0,0
2025,10,KARIMNAGAR,KARIMNAGAR(U),KOTHAPALLE,2006009,Malkapur - 1,8,3,0,5,0,4,0,0,4,0
2025,10,KUMARAMBHEEM-ASIFABAD,SIRPUR,Bejjur,1913264,Bareguda - 2,4,1,2,1,0,0,0,0,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,SIRPUR,Bejjur,1913271,Marthidi - 3,5,4,1,0,0,6,5,0,1,0
2025,10,JAGITYAL,METPALLY,mallapur,2011064,Walogonda - II,6,1,0,5,0,6,0,1,4,1
2025,10,JAGITYAL,METPALLY,mallapur,2011071,Obulapur -2,6,0,5,1,0,5,0,5,0,0
2025,10,JAGITYAL,METPALLY,mallapur,2011357,Raghavapet-III,10,2,0,8,0,3,0,0,3,0
2025,10,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110136,Jayapuram - 1,3,0,0,2,1,0,0,0,0,0
2025,10,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110225,Kommula Vancha - II B C,3,1,0,2,0,4,1,0,3,0
2025,10,BHADRADRI-KOTHAGUDEM,CHERLA,R Kothagudem,2222040,Tekulaboru,0,0,0,0,0,1,0,1,0,0
2025,10,NALGONDA,KONDAMALLEPALLY,Palvai,2303214,Chinthagudem,2,0,0,2,0,2,2,0,0,0
2025,10,RANGAREDDY,HAYATHNAGAR,NTR  Nagar,1503179,Saheb Nagar-I,36,9,6,14,7,5,0,0,2,3
2025,10,RANGAREDDY,HAYATHNAGAR,NTR  Nagar,1503197,Mallikarjuna Nagar,10,1,0,8,1,5,0,1,3,1
2025,10,WARANGAL,WARDHANNAPETA,Enugallu,2115073,Konkapaka-I,5,2,0,3,0,5,1,0,4,0
2025,10,WARANGAL,WARANGAL(U),Karimabad,2114069,Ursu -1,12,5,0,6,1,0,0,0,0,0
2025,10,WARANGAL,WARDHANNAPETA,Enugallu,2115259,Narraguttathanda,0,0,0,0,0,2,0,2,0,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Nagarkurnool,1417004,Nagarkurnool-4,8,6,0,2,0,7,4,0,3,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Nagarkurnool,1417025,Peddapur-1,3,3,0,0,0,4,2,0,2,0
2025,10,YADADRI-BHUVANGIRI,MOTHKUR (R),Anantharam,2309112,Masanpally-1,3,0,0,2,1,2,0,0,2,0
2025,10,WARANGAL,WARANGAL(U),Mamnooru,2106024,Thimmapur,7,0,0,7,0,0,0,0,0,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Manganoor,1404018,Gowraram,8,2,0,2,4,0,0,0,0,0
2025,10,WARANGAL,WARANGAL(U),Shivanagar,2116059,Peruka Wada,5,0,1,3,1,3,0,2,0,1
2025,10,SANGAREDDY,PATANCHERU,Kandi,1707046,Kandhi,17,4,1,10,2,1,1,0,0,0
2025,10,VIKARABAD,VIKARABAD,Pulmaddi,1511017,Peelaram,7,3,0,2,2,1,1,0,0,0
2025,10,VIKARABAD,VIKARABAD,Kerelly,1511135,Mailram mundati tanda,2,0,2,0,0,2,0,1,0,1
2025,10,VIKARABAD,VIKARABAD,Pulmaddi,1511192,Alampally III,7,0,0,5,2,2,0,0,1,1
2025,10,JANGAON,STN.GHANPUR,ZAFFERGADH,2104152,Obulapur,3,0,0,1,2,5,0,0,4,1
2025,10,WARANGAL,WARDHANNAPETA,Parvathagiri,2115209,TUKYA THANDA,2,0,2,0,0,0,0,0,0,0
2025,10,KAMAREDDY,DOMAKONDA,Peddamallareddy,1805088,Anthampally,14,7,3,3,1,6,3,0,1,2
2025,10,MAHABUBABAD ,THORRUR,Nellikudur,2109455,Lasiya Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,SIDDIPET,SIDDIPET,Raghavapur,1710074,CHINNAGUNDAVELLY-II,1,1,0,0,0,5,3,0,0,2
2025,10,MAHABUBABAD ,MAHABUBABAD,Inugurthy,2109369,Inugurthy-4,5,0,0,3,2,1,0,0,1,0
2025,10,ADILABAD,JAINAD,Jainad,1901265,Kura-II,5,2,1,1,1,4,1,1,1,1
2025,10,MAHABUBABAD ,THORRUR,Mecharajupally,2109469,Yerrabelli Gudem SC-2,0,0,0,0,0,0,0,0,0,0
2025,10,SIDDIPET,SIDDIPET,Ponnala,1710060,THADKA PALLY-II,5,4,0,1,0,4,3,0,1,0
2025,10,KAMAREDDY,YELLAREDDY,Gandhari,1810167,Gurjaal Tanda-I,3,0,0,3,0,12,2,0,10,0
2025,10,KAMAREDDY,YELLAREDDY,Gandhari,1810132,Gandhari-VII,8,0,0,7,1,4,0,0,4,0
2025,10,KAMAREDDY,YELLAREDDY,Gandhari,1810267,Mathusangam SC Colony,4,3,0,1,0,1,1,0,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Indira Nagar,2109020,Babu Naik Thanda,3,0,3,0,0,3,0,3,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Balaji Nagar,1907032,Gokulnagar - 2,6,2,0,4,0,0,0,0,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Balaji Nagar,1907067,Pochamma  basthi-1,7,0,0,3,4,1,1,0,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Balaji Nagar,1907081,Taibhanagar,6,0,0,0,6,2,0,0,0,2
2025,10,KAMAREDDY,YELLAREDDY,Gdr_Neral,1810218,Bamansing Tanda -Dubba Tanda,7,0,3,4,0,5,0,1,4,0
2025,10,SIDDIPET,SIDDIPET,Bharathnagar,1710009,NASARPURA-I,8,0,0,6,2,7,0,0,6,1
2025,10,ADILABAD,JAINAD,Bharampur,1901116,Kajjarla-III,5,0,0,5,0,0,0,0,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Mahabubabad,2109034,Bhavani Shankar Thanda,1,0,1,0,0,6,4,0,0,2
2025,10,MAHABUBABAD ,MAHABUBABAD,Inugurthy,2109362,Komatipally SC Colony-3,4,1,0,2,1,4,4,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Narayankhed,1706007,Ryakal - 1,7,7,0,0,0,6,6,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Wasar,1706209,Wangdal - II,2,0,0,2,0,3,2,0,1,0
2025,10,MEDAK,RAMAYAMPET,Narsingi,1708079,Jhapathi Shivnoor,10,0,0,9,1,9,0,0,9,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Kodurupaka,2016106,Vilasagar-5,3,0,0,2,1,1,0,0,1,0
2025,10,HYDERABAD,GOLKONDA,karwan,1604044,Mogulka Nala,12,0,0,0,12,9,0,0,0,9
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Koilkonda,1412235,Parpally-2,6,0,0,6,0,4,0,0,4,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504019,D Mailaram-1,7,0,0,7,0,5,0,0,4,1
2025,10,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504021,D Mailaram-3,8,0,0,8,0,7,0,0,7,0
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706207,Beemra - II,7,5,0,2,0,8,6,0,2,0
2025,10,MEDAK,RAMAYAMPET,Chegunta,1708030,Wadiyaram-I,2,0,0,2,0,6,0,0,6,0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708130,Chennaipally,5,0,0,5,0,2,0,0,2,0
2025,10,SANGAREDDY,NARAYANKHED,Erakpally,1706307,SHYAMANAYAK THANDA,0,0,0,0,0,2,0,2,0,0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Ramchandrapur,1412086,Kottakadira-2,6,1,0,5,0,4,1,0,3,0
2025,10,NALGONDA,DEVARAKONDA,CHANDAMPETA,2304162,Chandampet,3,0,0,2,1,5,1,0,4,0
2025,10,NALGONDA,DEVARAKONDA,CHANDAMPETA,2304164,Sandya Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,NALGONDA,DEVARAKONDA,CHANDAMPETA,2304313,Achampetapatti,4,0,4,0,0,0,0,0,0,0
